,Ticker,Company,MS,MBI,MB,CNN,BS
17128,SIFY,Sify Technologies Ltd,False,True,True,True,True
17129,SIG,Signet Jewelers Ltd,True,True,True,True,True
17130,SIGA,SIGA Technologies Inc,False,True,True,True,False
17131,SIGI,Selective Insurance Group Inc,False,True,True,True,True
17132,SIGL,Signal Advance Inc,False,False,False,True,False
17133,SIGM,Sigma Designs Inc,False,True,True,True,True
17134,SIGN,Signet International Holdings Inc,False,False,False,True,False
17135,SIGO,Sunset Island Group Inc,False,False,False,True,False
17136,SIHBY,Shenzhen Investment Holdings Bay Area Development,False,False,False,True,False
17137,SIICF,Sirius XM Canada Holdings Inc,False,False,True,False,False
17138,SIIGF,SIG PLC,False,False,False,False,False
17139,SIII,Strategic Internet Investments Inc,False,False,False,True,False
17140,SIIYF,SCITI Trust,False,False,False,False,False
17141,SIJDF,Latecoere SA,False,False,False,True,False
17142,SILC,Silicom Ltd,False,True,True,True,True
17143,SILDF,Sintokogio Ltd,False,False,False,True,False
17144,SILEF,Silver Elephant Mining Corp,False,False,False,True,False
17145,SILK,Silk Road Medical Inc,False,True,True,True,False
17146,SILLF,Sarine Technologies Ltd,False,False,False,True,False
17147,SILS,Silver Scott Mines Inc,False,False,False,True,False
17148,SILV,SilverCrest Metals Inc,False,True,True,True,False
17149,SILXF,Silex Systems Ltd,False,False,False,True,False
17150,SILXY,Silex Systems Ltd,False,False,False,True,False
17151,SIM,Grupo Simec SAB de CV,False,True,True,True,True
17152,SIMA,Sonics & Materials Inc,False,False,False,True,False
17153,SIMC,Simclar Inc,False,False,False,True,False
17154,SIMEF,Sime Darby Property Bhd,False,False,False,True,False
17155,SIMLD,Simlatus Corp,False,False,False,False,False
17156,SIMO,Silicon Motion Technology Corp,False,True,True,True,True
17157,SIMTF,SIM Technology Group Ltd,False,False,False,True,False
17158,SINA,SINA Corp,False,True,True,True,True
17159,SINC,Sincerity Applied Materials Holdings Corp,False,False,True,True,False
17160,SINGF,Singapore Airlines Ltd,False,False,True,True,False
17161,SINGY,Singapore Airlines Ltd,False,False,True,True,False
17162,SINO,Sino-Global Shipping America Ltd,False,True,True,True,True
17163,SINOF,Sino-Thai Engineering and Construction PCL,False,False,False,False,False
17164,SINT,SINTX Technologies Inc,False,True,True,True,True
17165,SIOCF,Crystal Lake Mining Corp,False,False,False,True,False
17166,SIOLF,Sino-Ocean Group Holding Ltd,False,False,False,True,False
17167,SIOLY,Sino-Ocean Group Holding Ltd,False,False,False,True,False
17168,SIOPF,Shimao Property Holdings Ltd,False,False,True,True,False
17169,SIPN,SIPP International Industries Inc,False,False,False,True,False
17170,SIR,Select Income REIT,False,True,True,False,True
17171,SIRC,Solar Integrated Roofing Corp,False,False,False,True,False
17172,SIREF,Sirios Resources Inc,False,False,False,True,False
17173,SIRI,Sirius XM Holdings Inc,False,True,True,True,True
17174,SIRO,Sirona Dental Systems Inc,False,False,True,False,False
17175,SIRZF,SIR Royalty Income Fund,False,False,False,True,False
17176,SISAF,Sipef SA,False,False,False,True,False
17177,SISPF,Science in Sport PLC,False,False,False,False,False
17178,SISXF,Savaria Corp,False,False,False,True,False
17179,SITC,SITE Centers Corp,True,True,True,True,True
17180,SITE,SiteOne Landscape Supply Inc,True,True,True,True,True
17181,SITIY,SITC International Holdings Co Ltd,False,False,False,True,False
17182,SITKF,Sitka Gold Corp,False,False,False,True,False
17183,SITM,SiTime Corp,False,True,True,True,False
17184,SITO,SITO Mobile Ltd,False,True,True,True,True
17185,SITS,Southern ITS International Inc,False,False,False,True,False
17186,SIUAF,Stabilus SA,False,False,False,True,False
17187,SIUDF,Shanghai Industrial Urban Development Group Ltd,False,False,False,True,False
17188,SIUIF,Semiconductor Manufacturing International Corp,False,False,True,True,False
17189,SIUMF,Solium Capital Inc,False,False,False,False,False
17190,SIVB,SVB Financial Group,False,True,True,True,True
17191,SIVBP,,False,True,False,True,False
17192,SIVE,Silver Verde May Mining Co,False,False,False,True,False
17193,SIX,Six Flags Entertainment Corp,True,True,True,True,True
17194,SIXD,6D Global Technologies Inc,False,True,True,True,False
17195,SIXGF,Sixt SE,False,False,True,True,False
17196,SIXHF,SiS International Holdings Ltd,False,False,False,False,False
17197,SIXN,Siouxland Energy & Livestock Coop,False,False,False,True,False
17198,SIXX,Sixx Holdings Inc,False,False,False,False,False
17199,SJI,South Jersey Industries Inc,True,True,True,True,True
17200,SJIJ,,False,False,False,True,False
17201,SJIU,,True,True,False,True,False
17202,SJKI,St John Knits International Inc,False,False,False,False,False
17203,SJM,JM Smucker Co,True,True,True,True,True
17204,SJMHF,SJM Holdings Ltd,False,False,True,True,False
17205,SJMHY,SJM Holdings Ltd,False,False,True,True,False
17206,SJR,Shaw Communications Inc,True,True,True,True,False
17207,SJRNF,Arcwest Exploration Inc,False,False,False,True,False
17208,SJRWF,Shaw Communications Inc,False,False,True,True,False
17209,SJT,San Juan Basin Royalty Trust,True,True,True,True,False
17210,SJW,SJW Group,True,True,True,True,True
17211,SKAJ,Skajaquoda Group Inc,False,False,False,True,False
17212,SKALF,Skymark Airlines Inc,False,False,False,False,False
17213,SKAS,Saker Aviation Services Inc,False,False,True,True,False
17214,SKAX,Strike Axe Inc,False,False,False,False,False
17215,SKBSY,Skanska AB,False,False,False,True,False
17216,SKCBY,Shinkin Central Bank,False,False,False,True,False
17217,SKCZF,Selcuk Ecza Deposu Ticaret ve Sanayi AS,False,False,False,True,False
17218,SKDI,Sun Kissed Industries Inc,False,False,False,True,False
17219,SKDTY,Sky Deutschland AG,False,False,True,False,False
17220,SKENF,Sasakura Engineering Co Ltd,False,False,False,True,False
17221,SKFOF,Sika AG,False,False,False,True,False
17222,SKFRY,SKF AB,False,False,True,True,False
17223,SKHCF,Sonic Healthcare Ltd,False,False,True,True,False
17224,SKHHY,Sonic Healthcare Ltd,False,False,True,True,False
17225,SKHRF,Stakeholder Gold Corp,False,False,False,True,False
17226,SKHSF,Sekisui House Ltd,False,False,False,True,False
17227,SKHSY,Sekisui House Ltd,False,False,True,True,False
17228,SKIGF,Sanki Engineering Co Ltd,False,False,False,False,False
17229,SKIS,Peak Resorts Inc,False,True,True,False,False
17230,SKKAF,SK Kaken Co Ltd,False,False,False,True,False
17231,SKKFF,Strikewell Energy Corp,False,False,False,True,False
17232,SKKY,Skkynet Cloud Systems Inc,False,False,True,True,False
17233,SKLEF,Shaklee Global Group Inc,False,False,False,False,False
17234,SKLKF,Shinsei Bank Ltd,False,False,False,True,False
17235,SKLKY,Shinsei Bank Ltd,False,False,True,True,False
17236,SKLMF,Skellerup Holdings Ltd,False,False,False,True,False
17237,SKLTF,Seek Ltd,False,False,False,True,False
17238,SKLTY,Seek Ltd,False,False,False,True,False
17239,SKLUY,Skellerup Holdings Ltd,False,False,False,True,False
17240,SKLV,SKYE Life Ventures Ltd,False,False,False,True,False
17241,SKLYF,Skylark Holdings Co Ltd,False,False,True,True,False
17242,SKM,SK Telecom Co Ltd,True,True,True,True,True
17243,SKMBF,Stockmann Oyj Abp,False,False,False,False,False
17244,SKMTF,SK Telecom Co Ltd,False,False,False,False,False
17245,SKNVY,Scandinavian Tobacco Group A/S,False,False,False,True,False
17246,SKPBF,Sapura Energy Bhd,False,False,False,True,False
17247,SKPGF,Spark Power Group Inc,False,False,False,True,False
17248,SKPI,Sky Petroleum Inc,False,False,False,True,False
17249,SKPJF,SKY Perfect JSAT Corp,False,False,False,False,False
17250,SKPJY,SKY Perfect JSAT Corp,False,False,False,True,False
17251,SKREF,Skeena Resources Ltd,False,False,False,True,False
17252,SKRJ,Silk Road Entertainment Inc,False,False,False,True,False
17253,SKSBF,Skanska AB,False,False,False,True,False
17254,SKSDF,Sakata Seed Corp,False,False,False,False,False
17255,SKSJF,Shinko Shoji Co Ltd,False,False,False,True,False
17256,SKSUF,Sekisui Chemical Co Ltd,False,False,False,True,False
17257,SKSUY,Sekisui Chemical Co Ltd,False,False,True,True,False
17258,SKT,Tanger Factory Outlet Centers Inc,True,True,True,True,True
17259,SKTP,Skytop Lodge Corp,False,False,False,True,False
17260,SKUFF,SKF AB,False,False,True,True,False
17261,SKUL,Skullcandy Inc,False,False,True,False,False
17262,SKUNF,Seikagaku Corp,False,False,False,False,False
17263,SKUYF,Sansei Technologies Inc,False,False,False,True,False
17264,SKVI,Skinvisible Inc,False,False,True,True,False
17265,SKVKY,Skandinaviska Enskilda Banken AB,False,False,False,True,False
17266,SKWIF,Seeka Ltd,False,False,False,False,False
17267,SKX,Skechers USA Inc,True,True,True,True,True
17268,SKXJF,Sankyo Co Ltd,False,False,False,True,False
17269,SKY,Skyline Champion Corp,True,True,True,True,True
17270,SKYAY,Sky Ltd,False,False,True,False,False
17271,SKYEF,Skyepharma PLC,False,False,False,False,False
17272,SKYEY,Skyepharma PLC,False,False,True,False,False
17273,SKYI,Sky Century Investment Inc,False,False,False,True,False
17274,SKYL,Sky Resort International Ltd,False,False,True,True,False
17275,SKYS,Sky Solar Holdings Ltd,False,False,True,True,True
17276,SKYTY,SkyCity Entertainment Group Ltd,False,False,False,True,False
17277,SKYW,SkyWest Inc,False,True,True,True,True
17278,SKYZF,SkyCity Entertainment Group Ltd,False,False,False,True,False
17279,SLAB,Silicon Laboratories Inc,False,True,True,True,True
17280,SLAHF,Stella Chemifa Corp,False,False,False,False,False
17281,SLB,Schlumberger Ltd,True,True,True,True,True
17282,SLBG,Slinger Bag Inc,False,False,False,True,False
17283,SLCA,US Silica Holdings Inc,True,True,True,True,True
17284,SLCFF,BPLI Holdings Inc,False,False,False,True,False
17285,SLCH,spotlight Capital Holdings Inc,False,False,False,True,False
17286,SLCJF,SLC Agricola SA,False,False,False,True,False
17287,SLCJY,SLC Agricola SA,False,True,True,True,False
17288,SLCT,Select Bancorp Inc,False,True,True,True,True
17289,SLDB,Solid Biosciences Inc,False,True,True,True,False
17290,SLDGF,SolidusGold Inc,False,False,False,False,False
17291,SLDZF,Lebanese Co for Dev&Rec of Beirut,False,False,False,False,False
17292,SLEOY,Carboclor SA,False,False,False,False,False
17293,SLF,Sun Life Financial Inc,True,True,True,True,True
17294,SLFBF,Solar-Fabrik AG,False,False,False,False,False
17295,SLFFF,Future Mobility Solutions Ltd,False,False,False,True,False
17296,SLFPF,Standard Life Aberdeen PLC,False,False,True,True,False
17297,SLFPY,Standard Life Aberdeen PLC,False,False,True,True,False
17298,SLG,SL Green Realty Corp,True,True,True,True,True
17299,SLGBF,Good Natured Products Inc,False,False,False,True,False
17300,SLGD,Scott's Liquid Gold Inc,False,False,True,True,True
17301,SLGG,Super League Gaming Inc,False,True,True,True,False
17302,SLGGF,SolGold PLC,False,False,True,True,False
17303,SLGL,Sol-Gel Technologies Ltd,False,True,True,True,True
17304,SLGN,Silgan Holdings Inc,False,True,True,True,True
17305,SLGRF,SLM Solutions Group AG,False,False,False,True,False
17306,SLGVF,Silver Grant International Holdings Group Ltd,False,False,False,False,False
17307,SLGWF,SLANG Worldwide Inc,False,False,True,True,False
17308,SLGYF,San Leon Energy PLC,False,False,False,True,False
17309,SLGYY,San Leon Energy PLC,False,False,False,False,False
17310,SLH,Solera Holdings Inc,False,False,True,False,True
17311,SLI,SL Industries Inc,False,False,True,False,False
17312,SLJUY,Sri Trang Agro-Industry PLC,False,False,False,False,False
17313,SLLBY,Shanghai Chlor-alkali Chemical Co Ltd,False,False,False,False,False
17314,SLLDY,Sanlam Ltd,False,False,False,True,False
17315,SLLFF,Gusbourne PLC,False,False,False,True,False
17316,SLLGF,Solocal Group SA,False,False,False,True,False
17317,SLLTF,Le Mare Gold Corp,False,False,False,True,False
17318,SLLV,Soellingen Advisory Group Inc,False,False,False,False,False
17319,SLM,SLM Corp,False,True,True,True,True
17320,SLMAF,Sanlam Ltd,False,False,False,True,False
17321,SLMBP,,False,True,False,True,False
17322,SLMLF,Apex Resources Inc,False,False,False,True,False
17323,SLMXF,Slam Exploration Ltd,False,False,False,True,False
17324,SLNCF,Silence Therapeutics PLC,False,False,False,True,False
17325,SLNG,Stabilis Energy Inc,False,True,True,True,False
17326,SLNLF,Stella International Holdings Ltd,False,False,False,False,False
17327,SLNLY,Stella International Holdings Ltd,False,False,False,True,False
17328,SLNM,Salon Media Group Inc,False,False,True,True,False
17329,SLNO,Soleno Therapeutics Inc,False,True,True,True,True
17330,SLNR,Sealand Natural Resources Inc,False,False,False,False,False
17331,SLNTY,Solutions 30 SE,False,False,False,True,False
17332,SLNZ,Soft Landing Laboratories Ltd,False,False,False,False,False
17333,SLOFF,Solstad Offshore ASA,False,False,False,True,False
17334,SLOIF,Soitec SA,False,False,True,True,False
17335,SLOIY,Soitec SA,False,False,False,True,False
17336,SLOT,San Lotus Holding Inc,False,False,False,True,False
17337,SLP,Simulations Plus Inc,False,True,True,True,True
17338,SLRC,Solar Capital Ltd,False,True,True,True,False
17339,SLRK,Solera National Bancorp Inc,False,False,True,True,False
17340,SLROF,Stellar Resources Ltd,False,False,False,True,False
17341,SLRRF,Silver Range Resources Ltd,False,False,False,True,False
17342,SLRX,Salarius Pharmaceuticals Inc,False,True,True,True,False
17343,SLS,SELLAS Life Sciences Group Inc,False,False,True,True,False
17344,SLSDF,Select Sands Corp,False,False,True,True,False
17345,SLSR,Silver Surprize Inc,False,False,False,True,False
17346,SLTA,Soltera Mining Corp,False,False,False,False,False
17347,SLTN,Silverton Energy Inc,False,False,False,True,False
17348,SLTQY,SNGN Romgaz SA,False,False,False,True,False
17349,SLTTF,Slate Office REIT,False,False,False,True,False
17350,SLUXF,Shandong Luoxin Pharmaceutical Group Stock Co Ltd,False,False,False,False,False
17351,SLUXY,Shandong Luoxin Pharmaceutical Group Stock Co Ltd,False,False,False,False,False
17352,SLVA,Silvan Industries Inc,False,False,False,False,False
17353,SLVAF,SalvaRx Group PLC,False,False,False,True,False
17354,SLVFF,Silverlake Axis Ltd,False,False,False,True,False
17355,SLVH,Silver Hill Mines Inc,False,False,True,True,False
17356,SLVO,,False,False,True,True,False
17357,SLVRF,Silver One Resources Inc,False,False,True,True,False
17358,SLXXF,Fintech Select Ltd,False,False,False,True,False
17359,SLYQF,Pounce Technologies Inc,False,False,False,True,False
17360,SLZNF,Slave Lake Zinc Corp,False,False,False,True,False
17361,SM,SM Energy Co,True,True,True,True,True
17362,SMACU,Sino Mercury Acquisition Corp,False,False,True,False,False
17363,SMAL,"Summit Bancshares, Inc.",False,False,False,True,False
17364,SMAR,Smartsheet Inc,True,True,True,True,True
17365,SMATF,Supreme Metals Corp,False,False,False,True,False
17366,SMAWF,Siemens AG,False,False,True,True,False
17367,SMBC,Southern Missouri Bancorp Inc,False,True,True,True,True
17368,SMBK,SmartFinancial Inc,False,True,True,True,True
17369,SMBMF,SembCorp Marine Ltd,False,False,False,True,False
17370,SMBMY,SembCorp Marine Ltd,False,False,False,True,False
17371,SMCAY,SMC Corp,False,False,True,True,False
17372,SMCBF,The Siam Commercial Bank PCL,False,False,False,True,False
17373,SMCDF,Strategic Minerals PLC,False,False,False,True,False
17374,SMCDY,Strategic Minerals PLC,False,False,False,False,False
17375,SMCI,Super Micro Computer Inc,False,True,True,True,True
17376,SMCKF,Sumitomo Mitsui Construction Co Ltd,False,False,False,False,False
17377,SMCLF,Showa Corp,False,False,False,False,False
17378,SMCSF,SMCP SA,False,False,False,False,False
17379,SMDCF,SHL Telemedicine Ltd,False,False,False,True,False
17380,SMDCY,SHL Telemedicine Ltd,False,False,False,False,False
17381,SMDM,Singing Machine Co Inc,False,False,True,True,False
17382,SMDXF,Sierra Madre Developments Inc,False,False,False,True,False
17383,SMDZF,Strategic Metals Ltd,False,False,False,True,False
17384,SMEBF,Sime Darby Bhd,False,False,False,True,False
17385,SMECF,SMC Corp,False,False,True,True,False
17386,SMED,Sharps Compliance Corp,False,True,True,True,True
17387,SMEYF,Smart Employee Benefits Inc,False,False,False,True,False
17388,SMFG,Sumitomo Mitsui Financial Group Inc,True,True,True,True,True
17389,SMFKY,Smurfit Kappa Group PLC,False,False,True,True,False
17390,SMFNF,Sumitomo Mitsui Financial Group Inc,False,False,False,True,False
17391,SMFRF,Sumitomo Forestry Co Ltd,False,False,False,True,False
17392,SMFTF,Smurfit Kappa Group PLC,False,False,True,True,False
17393,SMG,The Scotts Miracle Gro Co,True,True,True,True,True
17394,SMGBF,San Miguel Corp,False,False,False,True,False
17395,SMGBY,San Miguel Corp,False,False,True,True,False
17396,SMGI,SMG Industries Inc,False,False,True,True,False
17397,SMGKF,Smiths Group PLC,False,False,False,True,False
17398,SMGNF,SimiGon Ltd,False,False,False,False,False
17399,SMGRF,Summerset Group Holdings Ltd,False,False,False,True,False
17400,SMGZY,Smiths Group PLC,False,False,True,True,False
17401,SMHI,Seacor Marine Holdings Inc,True,True,True,True,False
17402,SMHJF,Samho Development Co Ltd,False,False,False,False,False
